id,type,acct_balance
4325,703-004-5380,8577.066
43250,703-004-5389,2191.2468
43251,703-004-5382,1452.8549
43252,703-004-5399,9341.671
43253,703-004-5387,3680.9265
43254,703-004-5393,1732.7291
43255,703-004-5389,7733.655
43256,703-004-5386,9050.825
43257,703-004-5393,4778.544
43258,703-004-5391,7209.23
43259,703-004-5390,4282.1016
4326,703-004-5387,8803.072
43260,703-004-5393,1919.7887
43261,703-004-5397,702.33344
43262,207-008-2399,8414.414
43263,703-004-5390,6141.454
43264,703-004-5399,731.1648
43265,703-004-5384,7928.056
43266,703-004-5397,3746.466
43267,703-004-5399,6223.052
43268,207-008-2398,145.21777
43269,703-004-5387,6019.1543
4327,703-004-5381,9901.48
43270,703-004-5397,1265.0907
43271,703-004-5397,3614.511
43272,703-004-5390,3987.891
43273,703-004-5391,4553.889
43274,703-004-5399,4015.6274
43275,703-004-5383,7940.1426
43276,207-008-2399,3908.8809
43277,703-004-5386,8229.62
43278,703-004-5395,2838.378
43279,703-004-5396,3247.4082
4328,207-008-2399,872.96545
43280,703-004-5385,5553.4707
43281,703-004-5384,9602.206
43282,703-004-5391,7308.9673
43283,703-004-5391,6597.198
43284,703-004-5382,8389.758
43285,703-004-5399,4678.949
43286,703-004-5396,4687.157
43287,703-004-5390,5036.959
43288,703-004-5396,2642.8574
43289,703-004-5380,1211.4686
4329,703-004-5392,692.52075
43290,703-004-5381,3433.5364
43291,703-004-5386,802.1927
43292,703-004-5390,8422.972
43293,703-004-5388,8009.541
43294,703-004-5394,4818.568
43295,703-004-5384,4196.3496
43296,703-004-5388,72.660446
43297,703-004-5390,9412.956
43748,703-004-5398,1511.7639
43749,703-004-5389,6966.3667
4375,703-004-5398,5996.361
43750,703-004-5381,6041.2363
43751,207-008-2399,1948.9681
43752,703-004-5399,1472.7587
43753,703-004-5385,4842.9634
43754,703-004-5388,7242.5723
43755,703-004-5391,383.84854
43756,703-004-5384,2302.4487
43757,703-004-5399,2356.4814
43758,703-004-5386,3206.6543
43759,703-004-5380,2796.7744
4376,703-004-5382,5594.7065
43760,703-004-5399,6289.051
43761,703-004-5392,6236.012
43762,703-004-5384,350.95334
43763,703-004-5393,6409.3916
43764,703-004-5392,7439.6465
43765,703-004-5384,9587.911
43766,703-004-5384,1641.922
43767,703-004-5398,6096.466
43768,207-008-2398,8958.069
43769,703-004-5388,7271.5186
4377,703-004-5388,6012.7437
43770,703-004-5383,7941.8794
43771,703-004-5380,806.7441
43772,703-004-5391,6379.6963
43773,703-004-5398,2793.579
43774,703-004-5385,3743.6729
43775,703-004-5398,2529.006
43776,703-004-5385,9605.582
43777,703-004-5386,5362.2563
43778,703-004-5396,4650.928
43779,703-004-5391,5363.613
4378,207-008-2399,1736.1003
43780,703-004-5386,8513.302
43781,703-004-5382,3320.7297
43782,703-004-5382,5469.6055
43783,703-004-5394,8366.023
43784,703-004-5395,2699.0862
43785,703-004-5386,5467.0615
43786,703-004-5394,695.92896
43787,207-008-2398,9522.153
43788,703-004-5390,322.63516
43789,703-004-5393,993.30365
4379,703-004-5385,4141.3105
43790,703-004-5381,2790.1965
43791,703-004-5396,7495.513
43792,703-004-5392,5280.029
43793,703-004-5396,3754.6902
43794,703-004-5398,2449.0493
43795,703-004-5391,3205.5742
43796,703-004-5392,3352.4077
43797,703-004-5390,8398.685
43798,703-004-5395,9873.17
43799,703-004-5386,2705.466
438,703-004-5384,575.763
4380,703-004-5383,9350.668
43800,703-004-5380,6173.363
43801,703-004-5385,2087.3474
43802,703-004-5392,2957.1484
43803,207-008-2399,2652.4019
43804,703-004-5391,8711.411
43805,703-004-5387,2852.487
43806,703-004-5391,6084.539
43807,703-004-5384,836.4892
43808,703-004-5393,8267.222
43809,703-004-5389,3098.296
4381,703-004-5386,8347.8125
43810,703-004-5386,7659.628
43811,207-008-2399,95.726845
43812,703-004-5398,6044.558
43813,703-004-5388,3896.194
43814,703-004-5388,1544.7206
43815,703-004-5393,7558.909
43816,207-008-2398,8227.137
43817,703-004-5386,5059.7314
43818,703-004-5384,9982.114
43819,703-004-5387,9984.672
4382,703-004-5385,2288.37
43820,703-004-5383,5220.921
43821,703-004-5399,5617.2354
43822,703-004-5384,1207.496
43823,207-008-2398,901.5727
43824,703-004-5396,8141.3276
43825,703-004-5387,2207.821
43826,703-004-5384,2253.1038
43827,703-004-5383,7802.0454
43828,703-004-5388,158.04231
43829,703-004-5390,6334.9043
4383,703-004-5395,941.0906
43830,703-004-5392,1181.5166
43831,703-004-5396,2651.763
43832,703-004-5393,8366.95
43833,703-004-5385,8606.533
43834,703-004-5390,7775.793
43835,703-004-5388,6614.5527
43836,703-004-5382,1383.7975
43837,703-004-5385,5753.36
43838,703-004-5390,9810.3
43839,703-004-5384,8594.757
4384,703-004-5382,4828.266
43840,703-004-5384,4703.7114
43841,703-004-5395,1996.4213
43842,703-004-5388,927.5633
43843,703-004-5394,4616.3867
43844,703-004-5389,1923.83
43845,703-004-5393,536.8596
43846,703-004-5381,6661.5005
43847,703-004-5399,3263.0552
43848,703-004-5399,3420.4941
43849,703-004-5391,9374.392
4385,703-004-5389,589.00476
43850,703-004-5392,1093.0276
43851,703-004-5381,3905.7922
43852,703-004-5385,8085.9277
43853,703-004-5386,384.53043
43854,703-004-5387,8499.706
43855,703-004-5398,4370.6226
43856,703-004-5381,3958.0059
43857,703-004-5390,7941.659
43858,703-004-5381,8639.471
43859,703-004-5390,25.49112
4386,703-004-5393,4737.598
43860,703-004-5395,7568.807
43861,703-004-5380,9785.851
43862,703-004-5395,3485.8357
43863,703-004-5393,677.8705
43864,703-004-5382,4091.3713
43865,703-004-5393,8301.619
43866,703-004-5391,6728.0996
43867,703-004-5383,1364.7341
43868,703-004-5397,8161.2915
43869,703-004-5399,1996.0922
4387,703-004-5388,6477.7188
43870,703-004-5395,9637.873
43871,703-004-5388,5278.6606
43872,703-004-5392,1477.2767
43873,703-004-5397,117.3836
43874,703-004-5392,9441.441
43875,703-004-5383,3152.7139
43876,703-004-5396,3798.389
43877,703-004-5384,4260.146
43878,703-004-5397,9353.097
43879,703-004-5381,4402.0176
4388,703-004-5396,3132.8423
43880,703-004-5393,2111.622
43881,703-004-5383,4977.4424
43882,703-004-5395,8702.026
43883,703-004-5394,2144.4814
43884,703-004-5398,2264.7542
43885,703-004-5393,6684.5713
43886,703-004-5387,5151.319
43887,703-004-5392,9854.232
43888,703-004-5387,8986.32
43889,703-004-5393,501.47235
4389,703-004-5393,8364.032
43890,207-008-2398,4928.782
43891,703-004-5397,5293.1885
43892,703-004-5383,8598.558
43893,703-004-5393,6528.7534
43894,703-004-5392,4551.0103
43895,703-004-5384,348.64606
43896,703-004-5385,1911.7712
43897,703-004-5393,373.1507
43898,703-004-5389,5356.2666
43899,703-004-5399,1225.3279
439,703-004-5394,4855.8013
4390,703-004-5383,454.9426
43900,703-004-5391,6297.635
43901,703-004-5396,7210.632
43902,703-004-5383,7958.523
43903,207-008-2399,1302.7388
43904,703-004-5383,4265.345
43905,703-004-5397,9929.292
43906,703-004-5380,4893.85
43907,207-008-2398,5926.3027
43908,703-004-5394,3283.0828
43909,703-004-5387,4273.6846
4391,703-004-5382,588.578
43910,703-004-5383,1612.4719
43911,703-004-5385,3662.7246
43912,703-004-5384,3252.5457
43913,207-008-2399,6146.535
43914,703-004-5386,5293.2524
43915,703-004-5397,9108.599
43916,703-004-5393,179.59178
43917,703-004-5387,9894.208
43918,703-004-5389,1355.6653
43919,207-008-2398,2707.1362
4392,703-004-5398,2043.5178
43920,703-004-5386,7034.7314
43921,703-004-5390,3304.1882
43922,703-004-5393,3458.693
43923,703-004-5382,8266.703
43924,703-004-5389,3967.6516
43925,703-004-5383,9971.433
43926,703-004-5391,7791.921
43927,703-004-5397,6332.3457
43928,703-004-5391,3534.9263
43929,703-004-5392,5239.5693
4393,703-004-5383,1196.1001
43930,703-004-5395,8066.813
43931,207-008-2399,6536.522
43932,703-004-5388,8976.725
43933,703-004-5388,9768.654
43934,703-004-5397,1801.6696
43935,703-004-5387,4794.724
43936,703-004-5389,872.63824
43937,207-008-2398,5673.642
43938,703-004-5390,5816.6416
43939,703-004-5381,5130.716
4394,703-004-5395,4453.331
43940,703-004-5386,6575.9194
43941,703-004-5388,9502.885
43942,703-004-5381,9284.725
43943,703-004-5391,3451.8003
43944,703-004-5386,3420.8162
43945,703-004-5380,1200.381
43946,703-004-5381,5568.5312
43947,703-004-5392,780.2564
43948,703-004-5384,323.9608
43949,703-004-5399,9668.217
4395,703-004-5386,4413.6416
43950,703-004-5387,7553.455
43951,703-004-5399,4732.788
43952,207-008-2399,5957.7803
43953,703-004-5390,2037.2844
43954,703-004-5392,1396.957
43955,703-004-5388,7670.0703
43956,703-004-5397,70.346
43957,703-004-5399,616.4771
43958,703-004-5397,8432.003
43959,703-004-5397,1513.0615
4396,703-004-5398,3785.215
43960,703-004-5398,4835.651
43961,703-004-5381,7850.6724
43962,703-004-5389,7843.623
43963,703-004-5382,3018.0984
43964,703-004-5398,9286.373
43965,703-004-5392,9735.517
43966,703-004-5385,9661.196
43967,703-004-5386,8672.204
43968,703-004-5393,8696.098
43969,703-004-5397,9248.74
4397,703-004-5390,9091.486
43970,207-008-2398,3959.5425
43971,703-004-5393,5148.474
43972,207-008-2398,3701.1028
44422,703-004-5380,1998.2987
44423,703-004-5399,5203.6494
44424,703-004-5396,580.1099
44425,703-004-5382,4380.1523
44426,703-004-5386,5942.498
44427,703-004-5399,5754.575
44428,703-004-5384,9050.935
44429,703-004-5382,8019.9487
4443,703-004-5382,5590.7666
44430,207-008-2399,6989.6323
44431,703-004-5399,60.414673
44432,703-004-5387,4183.058
44433,703-004-5394,7609.021
44434,703-004-5380,3270.1487
44435,207-008-2398,4239.3794
44436,703-004-5395,9098.329
44437,207-008-2399,5341.602
44438,703-004-5382,9742.643
44439,703-004-5395,4641.673
4444,703-004-5396,4360.027
44440,703-004-5380,8020.826
44441,703-004-5388,5163.706
44442,703-004-5388,3124.957
44443,703-004-5393,6119.4414
44444,703-004-5381,6676.101
44445,703-004-5388,7295.945
44446,703-004-5394,29.429794
44447,703-004-5391,870.88885
44448,703-004-5395,4015.24
44449,703-004-5399,8747.301
4445,703-004-5394,4686.2744
44450,703-004-5385,8484.855
44451,703-004-5391,8989.902
44452,703-004-5382,8530.707
44453,703-004-5394,6113.404
44454,703-004-5395,632.01544
44455,703-004-5382,3088.1672
44456,703-004-5380,8941.221
44457,703-004-5383,919.32477
44458,703-004-5380,8505.681
44459,703-004-5389,6939.7334
4446,703-004-5392,5345.9097
44460,207-008-2398,2109.8477
44461,703-004-5381,6937.3374
44462,703-004-5386,6378.933
44463,703-004-5392,3131.0005
44464,703-004-5393,1558.9464
44465,703-004-5386,9340.454
44466,703-004-5399,4716.291
44467,703-004-5393,9027.822
44468,703-004-5387,2615.8733
44469,703-004-5393,9333.184
4447,703-004-5391,650.2831
44470,703-004-5381,8947.862
44471,703-004-5384,1773.3312
44472,703-004-5385,368.13855
44473,703-004-5396,6469.8804
44474,703-004-5380,213.75835
44475,207-008-2399,1834.951
44476,703-004-5398,5094.426
44477,703-004-5386,1227.9779
44478,703-004-5395,2085.544
44479,703-004-5398,4615.3784
4448,703-004-5390,6681.3945
44480,703-004-5382,7355.875
44481,703-004-5392,4662.381
44482,703-004-5395,7618.9385
44483,703-004-5393,6132.2676
44484,703-004-5389,937.25977
44485,703-004-5391,9848.325
44486,703-004-5387,7860.3477
44487,703-004-5388,1676.184
44488,703-004-5383,9469.623
44489,703-004-5390,4064.628
4449,703-004-5394,9687.338
44490,703-004-5384,6537.033
44491,703-004-5383,3285.1672
44492,703-004-5394,1728.118
44493,207-008-2399,3979.9524
44494,703-004-5381,9851.673
44495,703-004-5391,1189.655
44496,703-004-5380,9863.124
44497,703-004-5389,7932.8984
44498,703-004-5383,4965.6294
44499,703-004-5390,4261.876
445,207-008-2399,1244.421
4450,703-004-5389,6671.436
44500,703-004-5392,5614.9214
44501,703-004-5395,1915.2683
44502,703-004-5388,9588.895
44503,703-004-5387,6137.123
44504,703-004-5380,615.82684
44505,703-004-5391,9847.63
44506,703-004-5388,4022.0183
44507,703-004-5393,3767.3743
44508,703-004-5384,9568.823
44509,703-004-5382,3102.8772
4451,703-004-5386,724.2918
44510,703-004-5387,9555.243
44511,703-004-5395,4879.8955
44512,703-004-5397,7907.9224
44513,703-004-5383,4186.3643
44514,703-004-5380,5299.114
44515,703-004-5394,451.17618
44516,703-004-5386,7401.6416
44517,703-004-5380,3517.911
44518,703-004-5385,4824.0967
44519,703-004-5386,6582.234
4452,703-004-5388,773.53955
44520,703-004-5390,5692.117
44521,703-004-5384,1072.8973
44522,703-004-5381,896.32214
44523,703-004-5382,1739.9674
44524,207-008-2399,4435.0977
44525,703-004-5398,4033.23
44526,703-004-5382,6500.812
44527,703-004-5380,8938.893
44528,703-004-5388,9347.655
44529,703-004-5385,401.61847
4453,703-004-5386,9024.757
44530,703-004-5382,2275.613
44531,703-004-5387,3414.5183
44532,207-008-2398,8567.804
44533,703-004-5397,8133.176
44534,207-008-2399,759.7798
44535,703-004-5381,4652.0337
44536,703-004-5386,609.52545
44537,703-004-5397,612.49316
44538,703-004-5384,2922.7585
44539,703-004-5397,7880.887
4454,703-004-5399,7733.118
44540,703-004-5391,4010.927
44541,703-004-5399,5060.8374
44542,703-004-5398,2599.2798
44543,703-004-5391,2259.5786
44544,703-004-5393,5129.9634
44545,703-004-5383,1750.1616
44546,703-004-5393,4692.7554
44547,703-004-5390,166.00906
44548,703-004-5380,7777.409
44549,703-004-5388,30.35307
4455,703-004-5384,9145.97
44550,703-004-5388,358.88135
44551,703-004-5381,4887.342
44552,703-004-5395,981.97815
44553,703-004-5395,643.89166
44554,703-004-5384,6550.9253
44555,703-004-5399,1034.3075
44556,703-004-5398,5863.047
44557,703-004-5387,6895.6763
44558,703-004-5382,2204.5183
44559,703-004-5395,8581.107
4456,703-004-5380,2293.2761
44560,703-004-5391,5572.113
44561,703-004-5391,8298.973
44562,703-004-5381,5768.3994
44563,703-004-5396,4765.417
44564,703-004-5381,5242.823
44565,703-004-5398,289.85382
44566,703-004-5394,1424.6077
44567,703-004-5398,9323.807
44568,703-004-5387,6330.6655
44569,207-008-2398,4281.7534
4457,703-004-5399,8894.09
44570,703-004-5390,1457.3425
44571,703-004-5380,5199.9756
44572,703-004-5392,284.69205
44573,703-004-5392,6845.4624
44574,207-008-2399,1165.8633
44575,703-004-5383,9409.75
44576,703-004-5382,4573.8994
44577,207-008-2398,2764.9534
44578,703-004-5396,6129.8774
44579,703-004-5399,1457.988
4458,703-004-5396,9174.183
44580,207-008-2398,2743.8027
44581,207-008-2399,14.344454
44582,703-004-5388,7079.3037
44583,703-004-5393,9294.279
44584,703-004-5383,5324.8535
44585,703-004-5394,473.71625
44586,703-004-5384,9024.269
44587,703-004-5398,2757.1333
44588,703-004-5380,7307.937
44589,703-004-5398,631.2162
4459,703-004-5395,5132.918
44590,703-004-5398,6964.662
44591,703-004-5380,1404.1495
44592,703-004-5395,6843.424
44593,207-008-2399,3308.4387
44594,703-004-5397,6775.878
44595,703-004-5398,5239.655
44596,703-004-5389,5806.269
44597,703-004-5398,6085.384
44598,703-004-5390,2127.0657
44599,703-004-5381,1628.7845
446,703-004-5388,8288.092
4460,703-004-5395,1476.8105
44600,703-004-5381,911.73413
44601,703-004-5392,2859.9668
44602,703-004-5380,8941.524
44603,703-004-5382,509.80927
44604,703-004-5386,3958.9292
44605,703-004-5382,5914.821
44606,703-004-5386,5047.975
44607,703-004-5386,5802.7397
44608,703-004-5398,6434.7334
44609,703-004-5384,6459.516
4461,703-004-5383,3862.7612
44610,703-004-5390,4177.387
44611,207-008-2399,4526.7295
44612,703-004-5384,7204.9307
44613,207-008-2399,9152.808
44614,703-004-5391,7616.9253
44615,703-004-5392,8365.207
44616,703-004-5388,6916.9526
44617,703-004-5391,2724.548
44618,703-004-5384,8095.241
44619,703-004-5390,1605.1967
4462,207-008-2398,2477.2632
44620,703-004-5396,906.0359
44621,703-004-5380,1944.328
44622,703-004-5399,5332.952
44623,207-008-2398,2395.0017
44624,703-004-5396,4749.2437
44625,703-004-5383,2432.0198
44626,703-004-5391,7625.7944
44627,703-004-5395,8626.184
44628,703-004-5390,4169.757
44629,703-004-5395,9264.62
4463,703-004-5385,5473.998
44630,703-004-5382,8948.38
44631,703-004-5397,2488.8562
44632,703-004-5390,6968.2896
44633,703-004-5397,7739.334
44634,703-004-5384,7080.4087
44635,703-004-5384,8498.865
44636,703-004-5394,7496.941
44637,703-004-5382,5142.522
44638,703-004-5386,1344.8828
44639,703-004-5385,4846.6353
4464,703-004-5393,4657.8145
44640,703-004-5382,7504.5073
44641,703-004-5394,6442.2505
44642,703-004-5384,4680.6807
44643,703-004-5382,7928.591
44644,703-004-5390,5493.0483
44645,703-004-5398,8412.933
44646,703-004-5386,9757.095
44647,703-004-5381,6686.794
44648,703-004-5399,9738.194
44649,703-004-5384,3381.5933
4465,703-004-5381,2988.7969
44650,703-004-5389,6219.872
44651,703-004-5397,5270.305
44652,703-004-5399,9946.942
44653,703-004-5384,4039.0957
44654,703-004-5383,5419.789
44655,703-004-5388,3925.153
44656,703-004-5393,5714.1323
44657,703-004-5383,5648.422
44658,703-004-5387,1535.6207
44659,703-004-5385,3224.398
4466,703-004-5395,5368.167
44660,703-004-5385,9348.196
44661,703-004-5380,7029.887
44662,703-004-5396,3958.3433
44663,207-008-2399,7677.4644
44664,703-004-5390,4687.155
44665,703-004-5391,8852.878
44666,703-004-5388,4649.4766
44667,703-004-5383,1764.8125
44668,207-008-2399,6468.7007
44669,703-004-5381,3523.83
4467,703-004-5394,8641.1
44670,703-004-5387,6068.6426
44671,703-004-5385,1304.36
44672,703-004-5388,4998.7017
44673,703-004-5387,7523.0645
44674,703-004-5380,9333.045
44675,703-004-5382,4305.9277
44676,703-004-5395,7367.14
44677,703-004-5398,1010.86975
44678,703-004-5383,5934.6665
44679,703-004-5381,5873.969
4468,703-004-5385,1294.4901
44680,703-004-5395,1405.6862
44681,703-004-5388,2039.8396
44682,703-004-5387,4787.7705
44683,703-004-5397,9730.605
44684,703-004-5392,3055.8848
44685,703-004-5392,6061.297
44686,703-004-5397,4310.8193
44687,703-004-5391,1298.3
44688,703-004-5386,5114.7524
44689,703-004-5382,3983.0012
4469,207-008-2398,6389.16
44690,703-004-5392,6642.124
44691,703-004-5398,7398.4985
44692,207-008-2398,7175.315
44693,703-004-5395,3943.0315
44694,703-004-5387,1644.5046
44695,703-004-5399,3246.361
44696,703-004-5395,5242.0366
44697,703-004-5392,568.589
44698,703-004-5388,7689.481
44699,703-004-5397,6167.0356
447,703-004-5396,6320.584
4470,703-004-5395,7180.9365
44700,703-004-5382,6547.092
44701,703-004-5388,8772.085
44702,703-004-5387,4504.5103
44703,703-004-5381,8387.37
44704,703-004-5395,9421.164
44705,207-008-2399,8318.454
44706,703-004-5396,2336.35
44707,703-004-5398,6254.831
44708,703-004-5399,5860.835
44709,703-004-5380,1715.2458
4471,703-004-5398,3301.9507
44710,703-004-5390,2973.451
44711,703-004-5393,2085.8586
44712,703-004-5383,3716.3699
44713,703-004-5391,6932.7646
44714,207-008-2398,1974.4753
44715,703-004-5387,4052.512
44716,703-004-5386,5297.494
44717,703-004-5395,2393.831
44718,703-004-5387,8606.577
44719,703-004-5383,7205.9194
4472,703-004-5387,5182.3193
44720,703-004-5398,5052.3667
44721,207-008-2398,4828.5454
44722,703-004-5384,1834.1761
44723,703-004-5393,8199.453
44724,703-004-5395,3221.0415
44725,703-004-5385,3078.313
44726,703-004-5381,7197.342
44727,207-008-2399,3523.5728
44728,703-004-5388,8382.923
44729,703-004-5396,9619.577
4473,703-004-5385,8137.921
44730,703-004-5384,407.44962
44731,703-004-5391,1434.4567
44732,703-004-5380,8046.634
44733,703-004-5394,4462.2256
44734,703-004-5392,1396.9558
44735,703-004-5398,1713.2723
44736,703-004-5397,1775.9067
44737,703-004-5383,9511.478
44738,703-004-5396,7041.051
44739,703-004-5380,941.82196
4474,703-004-5381,6894.878
44740,703-004-5386,1345.4938
44741,207-008-2399,6568.831
44742,207-008-2398,532.0555
44743,703-004-5389,3765.9114
44744,703-004-5387,3755.312
44745,703-004-5383,3176.3125
44746,703-004-5387,7462.0117
44747,703-004-5388,4054.4421
44748,703-004-5398,8935.562
44749,703-004-5382,5380.283
4475,703-004-5390,9695.806
44750,703-004-5389,5589.51
44751,703-004-5382,8223.3545
44752,703-004-5384,8586.296
44753,703-004-5395,8770.877
44754,703-004-5391,5255.0703
44755,703-004-5387,4781.1265
44756,703-004-5388,5228.949
44757,703-004-5388,4376.47
44758,703-004-5392,7236.5596
44759,703-004-5399,1009.3528
4476,703-004-5385,1397.5912
44760,703-004-5383,2929.642
44761,703-004-5399,8674.778
44762,703-004-5382,9809.124
44763,703-004-5395,136.98459
44764,703-004-5396,9853.949
